year	rel_temperature	rel_pptn
125752	-1.1248	0.080306755
125751	-1.1249	0.080330439
125750	-1.125	0.080354122
125749	-1.1251	0.080377805
125748	-1.1252	0.080401489
125747	-1.1253	0.080425172
125746	-1.1254	0.080448855
125745	-1.1255	0.080472539
125744	-1.1256	0.080496222
125743	-1.1257	0.080519905
125742	-1.1258	0.080543589
125741	-1.1259	0.080567272
125740	-1.126	0.080590955
125739	-1.1261	0.080614639
125738	-1.1262	0.080638322
125737	-1.1263	0.080662005
125736	-1.1264	0.080685689
125735	-1.1265	0.080709372
125734	-1.1266	0.080733055
125733	-1.1267	0.080756738
125732	-1.1268	0.080780422
125731	-1.1269	0.080804105
125730	-1.127	0.080827788
125729	-1.1271	0.080851472
125728	-1.1272	0.080875155
125727	-1.1273	0.080898838
125726	-1.1274	0.080922522
125725	-1.1275	0.080946205
125724	-1.1276	0.080969888
125723	-1.1277	0.080993572
125722	-1.1278	0.081017255
125721	-1.1279	0.081040938
125720	-1.128	0.081064622
125719	-1.1281	0.081088305
125718	-1.1282	0.081111988
125717	-1.1283	0.081135672
125716	-1.1284	0.081159355
125715	-1.1285	0.081183038
125714	-1.1286	0.081206722
125713	-1.1287	0.081230405
125712	-1.1288	0.081254088
125711	-1.1289	0.081277772
125710	-1.129	0.081301455
125709	-1.1291	0.081325138
125708	-1.1292	0.081348821
125707	-1.1293	0.081372505
125706	-1.1294	0.081396188
125705	-1.1295	0.081419871
125704	-1.1296	0.081443555
125703	-1.1297	0.081467238
125702	-1.1298	0.081490921
125701	-1.1299	0.081514605
125700	-1.13	0.081538288
125699	-1.1301	0.081561971
125698	-1.1302	0.081585655
125697	-1.1303	0.081609338
125696	-1.1304	0.081633021
125695	-1.1305	0.081656705
125694	-1.1306	0.081680388
125693	-1.1307	0.081704071
125692	-1.1308	0.081727755
125691	-1.1309	0.081751438
125690	-1.131	0.081775121
125689	-1.1311	0.081798805
125688	-1.1312	0.081822488
125687	-1.1313	0.081846171
125686	-1.1314	0.081869855
125685	-1.1315	0.081893538
125684	-1.1316	0.081917221
125683	-1.1317	0.081940904
125682	-1.1318	0.081964588
125681	-1.1319	0.081988271
125680	-1.132	0.082011954
125679	-1.1321	0.082035638
125678	-1.1322	0.082059321
125677	-1.1323	0.082083004
125676	-1.1324	0.082106688
125675	-1.1325	0.082130371
125674	-1.1326	0.082154054
125673	-1.1327	0.082177738
125672	-1.1328	0.082201421
125671	-1.1329	0.082225104
125670	-1.133	0.082248788
125669	-1.1331	0.082272471
125668	-1.1332	0.082296154
125667	-1.1333	0.082319838
125666	-1.1334	0.082343521
125665	-1.1335	0.082367204
125664	-1.1336	0.082390888
125663	-1.1337	0.082414571
125662	-1.1338	0.082438254
125661	-1.1339	0.082461938
125660	-1.134	0.082485621
125659	-1.1341	0.082509304
125658	-1.1342	0.082532987
125657	-1.1343	0.082556671
125656	-1.1344	0.082580354
125655	-1.1345	0.082604037
125654	-1.1346	0.082627721
125653	-1.1347	0.082651404
125652	-1.1348	0.082675087
125651	-1.1349	0.082698771
125650	-1.135	0.082722454
125649	-1.1351	0.082746137
125648	-1.1352	0.082769821
125647	-1.1353	0.082793504
125646	-1.1354	0.082817187
125645	-1.1355	0.082840871
125644	-1.1356	0.082864554
125643	-1.1357	0.082888237
125642	-1.1358	0.082911921
125641	-1.1359	0.082935604
125640	-1.136	0.082959287
125639	-1.1361	0.082982971
125638	-1.1362	0.083006654
125637	-1.1363	0.083030337
125636	-1.1364	0.083054021
125635	-1.1365	0.083077704
125634	-1.1366	0.083101387
125633	-1.1367	0.08312507
125632	-1.1368	0.083148754
125631	-1.1369	0.083172437
125630	-1.137	0.08319612
125629	-1.1371	0.083219804
125628	-1.1372	0.083243487
125627	-1.1373	0.08326717
125626	-1.1374	0.083290854
125625	-1.1375	0.083314537
125624	-1.1376	0.08333822
125623	-1.1377	0.083361904
125622	-1.1378	0.083385587
125621	-1.1379	0.08340927
125620	-1.138	0.083432954
125619	-1.1381	0.083456637
125618	-1.1382	0.08348032
125617	-1.1383	0.083504004
125616	-1.1384	0.083527687
125615	-1.1385	0.08355137
125614	-1.1386	0.083575054
125613	-1.1387	0.083598737
125612	-1.1388	0.08362242
125611	-1.1389	0.083646104
125610	-1.139	0.083669787
125609	-1.1391	0.08369347
125608	-1.1392	0.083717153
125607	-1.1393	0.083740837
125606	-1.1394	0.08376452
125605	-1.1395	0.083788203
125604	-1.1396	0.083811887
125603	-1.1397	0.08383557
125602	-1.1398	0.083859253
125601	-1.1399	0.083882937
125600	-1.14	0.08390662
125599	-1.1401	0.083930303
125598	-1.1402	0.083953987
125597	-1.1403	0.08397767
125596	-1.1404	0.084001353
125595	-1.1405	0.084025037
125594	-1.1406	0.08404872
125593	-1.1407	0.084072403
125592	-1.1408	0.084096087
125591	-1.1409	0.08411977
125590	-1.141	0.084143453
125589	-1.1411	0.084167137
125588	-1.1412	0.08419082
125587	-1.1413	0.084214503
125586	-1.1414	0.084238187
125585	-1.1415	0.08426187
125584	-1.1416	0.084285553
125583	-1.1417	0.084309236
125582	-1.1418	0.08433292
125581	-1.1419	0.084356603
125580	-1.142	0.084380286
125579	-1.1421	0.08440397
125578	-1.1422	0.084427653
125577	-1.1423	0.084451336
125576	-1.1424	0.08447502
125575	-1.1425	0.084498703
125574	-1.1426	0.084522386
125573	-1.1427	0.08454607
125572	-1.1428	0.084569753
125571	-1.1429	0.084593436
125570	-1.143	0.08461712
125569	-1.1431	0.084640803
125568	-1.1432	0.084664486
125567	-1.1433	0.08468817
125566	-1.1434	0.084711853
125565	-1.1435	0.084735536
125564	-1.1436	0.08475922
125563	-1.1437	0.084782903
125562	-1.1438	0.084806586
125561	-1.1439	0.08483027
125560	-1.144	0.084853953
125559	-1.1441	0.084877636
125558	-1.1442	0.084901319
125557	-1.1443	0.084925003
125556	-1.1444	0.084948686
125555	-1.1445	0.084972369
125554	-1.1446	0.084996053
125553	-1.1447	0.085019736
125552	-1.1448	0.085043419
125551	-1.1449	0.085067103
125550	-1.145	0.085090786
125549	-1.1451	0.085114469
125548	-1.1452	0.085138153
125547	-1.1453	0.085161836
125546	-1.1454	0.085185519
125545	-1.1455	0.085209203
125544	-1.1456	0.085232886
125543	-1.1457	0.085256569
125542	-1.1458	0.085280253
125541	-1.1459	0.085303936
125540	-1.146	0.085327619
125539	-1.1461	0.085351303
125538	-1.1462	0.085374986
125537	-1.1463	0.085398669
125536	-1.1464	0.085422353
125535	-1.1465	0.085446036
125534	-1.1466	0.085469719
125533	-1.1467	0.085493403
125532	-1.1468	0.085517086
125531	-1.1469	0.085540769
125530	-1.147	0.085564452
125529	-1.1471	0.085588136
125528	-1.1472	0.085611819
125527	-1.1473	0.085635502
125526	-1.1474	0.085659186
125525	-1.1475	0.085682869
125524	-1.1476	0.085706552
125523	-1.1477	0.085730236
125522	-1.1478	0.085753919
125521	-1.1479	0.085777602
125520	-1.148	0.085801286
125519	-1.1481	0.085824969
125518	-1.1482	0.085848652
125517	-1.1483	0.085872336
125516	-1.1484	0.085896019
125515	-1.1485	0.085919702
125514	-1.1486	0.085943386
125513	-1.1487	0.085967069
125512	-1.1488	0.085990752
125511	-1.1489	0.086014436
125510	-1.149	0.086038119
125509	-1.1491	0.086061802
125508	-1.1492	0.086085486
125507	-1.1493	0.086109169
125506	-1.1494	0.086132852
125505	-1.1495	0.086156535
125504	-1.1496	0.086180219
125503	-1.1497	0.086203902
125502	-1.1498	0.086227585
125501	-1.1499	0.086251269
125500	-1.15	0.086274952
125499	-1.1501	0.086298635
125498	-1.1502	0.086322319
125497	-1.1503	0.086346002
125496	-1.1504	0.086369685
125495	-1.1505	0.086393369
125494	-1.1506	0.086417052
125493	-1.1507	0.086440735
125492	-1.1508	0.086464419
125491	-1.1509	0.086488102
125490	-1.151	0.086511785
125489	-1.1511	0.086535469
125488	-1.1512	0.086559152
125487	-1.1513	0.086582835
125486	-1.1514	0.086606519
125485	-1.1515	0.086630202
125484	-1.1516	0.086653885
125483	-1.1517	0.086677569
125482	-1.1518	0.086701252
125481	-1.1519	0.086724935
125480	-1.152	0.086748618
125479	-1.1521	0.086772302
125478	-1.1522	0.086795985
125477	-1.1523	0.086819668
125476	-1.1524	0.086843352
125475	-1.1525	0.086867035
125474	-1.1526	0.086890718
125473	-1.1527	0.086914402
125472	-1.1528	0.086938085
125471	-1.1529	0.086961768
125470	-1.153	0.086985452
125469	-1.1531	0.087009135
125468	-1.1532	0.087032818
125467	-1.1533	0.087056502
125466	-1.1534	0.087080185
125465	-1.1535	0.087103868
125464	-1.1536	0.087127552
125463	-1.1537	0.087151235
125462	-1.1538	0.087174918
125461	-1.1539	0.087198602
125460	-1.154	0.087222285
125459	-1.1541	0.087245968
125458	-1.1542	0.087269652
125457	-1.1543	0.087293335
125456	-1.1544	0.087317018
125455	-1.1545	0.087340701
125454	-1.1546	0.087364385
125453	-1.1547	0.087388068
125452	-1.1548	0.087411751
125451	-1.1549	0.087435435
125450	-1.155	0.087459118
125449	-1.1551	0.087482801
125448	-1.1552	0.087506485
125447	-1.1553	0.087530168
125446	-1.1554	0.087553851
125445	-1.1555	0.087577535
125444	-1.1556	0.087601218
125443	-1.1557	0.087624901
125442	-1.1558	0.087648585
125441	-1.1559	0.087672268
125440	-1.156	0.087695951
125439	-1.1561	0.087719635
125438	-1.1562	0.087743318
125437	-1.1563	0.087767001
125436	-1.1564	0.087790685
125435	-1.1565	0.087814368
125434	-1.1566	0.087838051
125433	-1.1567	0.087861735
125432	-1.1568	0.087885418
125431	-1.1569	0.087909101
125430	-1.157	0.087932784
125429	-1.1571	0.087956468
125428	-1.1572	0.087980151
125427	-1.1573	0.088003834
125426	-1.1574	0.088027518
125425	-1.1575	0.088051201
125424	-1.1576	0.088074884
125423	-1.1577	0.088098568
125422	-1.1578	0.088122251
125421	-1.1579	0.088145934
125420	-1.158	0.088169618
125419	-1.1581	0.088193301
125418	-1.1582	0.088216984
125417	-1.1583	0.088240668
125416	-1.1584	0.088264351
125415	-1.1585	0.088288034
125414	-1.1586	0.088311718
125413	-1.1587	0.088335401
125412	-1.1588	0.088359084
125411	-1.1589	0.088382768
125410	-1.159	0.088406451
125409	-1.1591	0.088430134
125408	-1.1592	0.088453818
125407	-1.1593	0.088477501
125406	-1.1594	0.088501184
125405	-1.1595	0.088524867
125404	-1.1596	0.088548551
125403	-1.1597	0.088572234
125402	-1.1598	0.088595917
125401	-1.1599	0.088619601
125400	-1.16	0.088643284
125399	-1.1601	0.088666967
125398	-1.1602	0.088690651
125397	-1.1603	0.088714334
125396	-1.1604	0.088738017
125395	-1.1605	0.088761701
125394	-1.1606	0.088785384
125393	-1.1607	0.088809067
125392	-1.1608	0.088832751
125391	-1.1609	0.088856434
125390	-1.161	0.088880117
125389	-1.1611	0.088903801
125388	-1.1612	0.088927484
125387	-1.1613	0.088951167
125386	-1.1614	0.088974851
125385	-1.1615	0.088998534
125384	-1.1616	0.089022217
125383	-1.1617	0.089045901
125382	-1.1618	0.089069584
125381	-1.1619	0.089093267
125380	-1.162	0.08911695
125379	-1.1621	0.089140634
125378	-1.1622	0.089164317
125377	-1.1623	0.089188
125376	-1.1624	0.089211684
125375	-1.1625	0.089235367
125374	-1.1626	0.08925905
125373	-1.1627	0.089282734
125372	-1.1628	0.089306417
125371	-1.1629	0.0893301
125370	-1.163	0.089353784
125369	-1.1631	0.089377467
125368	-1.1632	0.08940115
125367	-1.1633	0.089424834
125366	-1.1634	0.089448517
125365	-1.1635	0.0894722
125364	-1.1636	0.089495884
125363	-1.1637	0.089519567
125362	-1.1638	0.08954325
125361	-1.1639	0.089566934
125360	-1.164	0.089590617
125359	-1.1641	0.0896143
125358	-1.1642	0.089637984
125357	-1.1643	0.089661667
125356	-1.1644	0.08968535
125355	-1.1645	0.089709033
125354	-1.1646	0.089732717
125353	-1.1647	0.0897564
125352	-1.1648	0.089780083
125351	-1.1649	0.089803767
125350	-1.165	0.08982745
125349	-1.1651	0.089851133
125348	-1.1652	0.089874817
125347	-1.1653	0.0898985
125346	-1.1654	0.089922183
125345	-1.1655	0.089945867
125344	-1.1656	0.08996955
125343	-1.1657	0.089993233
125342	-1.1658	0.090016917
125341	-1.1659	0.0900406
125340	-1.166	0.090064283
125339	-1.1661	0.090087967
125338	-1.1662	0.09011165
125337	-1.1663	0.090135333
125336	-1.1664	0.090159017
125335	-1.1665	0.0901827
125334	-1.1666	0.090206383
125333	-1.1667	0.090230067
125332	-1.1668	0.09025375
125331	-1.1669	0.090277433
125330	-1.167	0.090301116
125329	-1.1671	0.0903248
125328	-1.1672	0.090348483
125327	-1.1673	0.090372166
125326	-1.1674	0.09039585
125325	-1.1675	0.090419533
125324	-1.1676	0.090443216
125323	-1.1677	0.0904669
125322	-1.1678	0.090490583
125321	-1.1679	0.090514266
125320	-1.168	0.09053795
125319	-1.1681	0.090561633
125318	-1.1682	0.090585316
125317	-1.1683	0.090609
125316	-1.1684	0.090632683
125315	-1.1685	0.090656366
125314	-1.1686	0.09068005
125313	-1.1687	0.090703733
125312	-1.1688	0.090727416
125311	-1.1689	0.0907511
125310	-1.169	0.090774783
125309	-1.1691	0.090798466
125308	-1.1692	0.09082215
125307	-1.1693	0.090845833
125306	-1.1694	0.090869516
125305	-1.1695	0.0908932
125304	-1.1696	0.090916883
125303	-1.1697	0.090940566
125302	-1.1698	0.090964249
125301	-1.1699	0.090987933
125300	-1.17	0.091011616
125299	-1.1701	0.091035299
125298	-1.1702	0.091058983
125297	-1.1703	0.091082666
125296	-1.1704	0.091106349
125295	-1.1705	0.091130033
125294	-1.1706	0.091153716
125293	-1.1707	0.091177399
125292	-1.1708	0.091201083
125291	-1.1709	0.091224766
125290	-1.171	0.091248449
125289	-1.1711	0.091272133
125288	-1.1712	0.091295816
125287	-1.1713	0.091319499
125286	-1.1714	0.091343183
125285	-1.1715	0.091366866
125284	-1.1716	0.091390549
125283	-1.1717	0.091414233
125282	-1.1718	0.091437916
125281	-1.1719	0.091461599
125280	-1.172	0.091485283
125279	-1.1721	0.091508966
125278	-1.1722	0.091532649
125277	-1.1723	0.091556332
125276	-1.1724	0.091580016
125275	-1.1725	0.091603699
125274	-1.1726	0.091627382
125273	-1.1727	0.091651066
125272	-1.1728	0.091674749
125271	-1.1729	0.091698432
125270	-1.173	0.091722116
125269	-1.1731	0.091745799
125268	-1.1732	0.091769482
125267	-1.1733	0.091793166
125266	-1.1734	0.091816849
125265	-1.1735	0.091840532
125264	-1.1736	0.091864216
125263	-1.1737	0.091887899
125262	-1.1738	0.091911582
125261	-1.1739	0.091935266
125260	-1.174	0.091958949
125259	-1.1741	0.091982632
125258	-1.1742	0.092006316
125257	-1.1743	0.092029999
125256	-1.1744	0.092053682
125255	-1.1745	0.092077366
125254	-1.1746	0.092101049
125253	-1.1747	0.092124732
125252	-1.1748	0.092148415
125251	-1.1749	0.092172099
125250	-1.175	0.092195782
125249	-1.1751	0.092219465
125248	-1.1752	0.092243149
125247	-1.1753	0.092266832
125246	-1.1754	0.092290515
125245	-1.1755	0.092314199
125244	-1.1756	0.092337882
125243	-1.1757	0.092361565
125242	-1.1758	0.092385249
125241	-1.1759	0.092408932
125240	-1.176	0.092432615
125239	-1.1761	0.092456299
125238	-1.1762	0.092479982
125237	-1.1763	0.092503665
125236	-1.1764	0.092527349
125235	-1.1765	0.092551032
125234	-1.1766	0.092574715
125233	-1.1767	0.092598399
125232	-1.1768	0.092622082
125231	-1.1769	0.092645765
125230	-1.177	0.092669449
125229	-1.1771	0.092693132
125228	-1.1772	0.092716815
125227	-1.1773	0.092740498
125226	-1.1774	0.092764182
125225	-1.1775	0.092787865
125224	-1.1776	0.092811548
125223	-1.1777	0.092835232
125222	-1.1778	0.092858915
125221	-1.1779	0.092882598
125220	-1.178	0.092906282
125219	-1.1781	0.092929965
125218	-1.1782	0.092953648
125217	-1.1783	0.092977332
125216	-1.1784	0.093001015
125215	-1.1785	0.093024698
125214	-1.1786	0.093048382
125213	-1.1787	0.093072065
125212	-1.1788	0.093095748
125211	-1.1789	0.093119432
125210	-1.179	0.093143115
125209	-1.1791	0.093166798
125208	-1.1792	0.093190482
125207	-1.1793	0.093214165
125206	-1.1794	0.093237848
125205	-1.1795	0.093261532
125204	-1.1796	0.093285215
125203	-1.1797	0.093308898
125202	-1.1798	0.093332581
125201	-1.1799	0.093356265
125200	-1.18	0.093379948
125199	-1.1801	0.093403631
125198	-1.1802	0.093427315
125197	-1.1803	0.093450998
125196	-1.1804	0.093474681
125195	-1.1805	0.093498365
125194	-1.1806	0.093522048
125193	-1.1807	0.093545731
125192	-1.1808	0.093569415
125191	-1.1809	0.093593098
125190	-1.181	0.093616781
125189	-1.1811	0.093640465
125188	-1.1812	0.093664148
125187	-1.1813	0.093687831
125186	-1.1814	0.093711515
125185	-1.1815	0.093735198
125184	-1.1816	0.093758881
125183	-1.1817	0.093782565
125182	-1.1818	0.093806248
125181	-1.1819	0.093829931
125180	-1.182	0.093853615
125179	-1.1821	0.093877298
125178	-1.1822	0.093900981
125177	-1.1823	0.093924664
125176	-1.1824	0.093948348
125175	-1.1825	0.093972031
125174	-1.1826	0.093995714
125173	-1.1827	0.094019398
125172	-1.1828	0.094043081
125171	-1.1829	0.094066764
125170	-1.183	0.094090448
125169	-1.1831	0.094114131
125168	-1.1832	0.094137814
125167	-1.1833	0.094161498
125166	-1.1834	0.094185181
125165	-1.1835	0.094208864
125164	-1.1836	0.094232548
125163	-1.1837	0.094256231
125162	-1.1838	0.094279914
125161	-1.1839	0.094303598
125160	-1.184	0.094327281
125159	-1.1841	0.094350964
125158	-1.1842	0.094374648
125157	-1.1843	0.094398331
125156	-1.1844	0.094422014
125155	-1.1845	0.094445698
125154	-1.1846	0.094469381
125153	-1.1847	0.094493064
125152	-1.1848	0.094516747
125151	-1.1849	0.094540431
125150	-1.185	0.094564114
125149	-1.1851	0.094587797
125148	-1.1852	0.094611481
125147	-1.1853	0.094635164
125146	-1.1854	0.094658847
125145	-1.1855	0.094682531
125144	-1.1856	0.094706214
125143	-1.1857	0.094729897
125142	-1.1858	0.094753581
125141	-1.1859	0.094777264
125140	-1.186	0.094800947
125139	-1.1861	0.094824631
125138	-1.1862	0.094848314
125137	-1.1863	0.094871997
125136	-1.1864	0.094895681
125135	-1.1865	0.094919364
125134	-1.1866	0.094943047
125133	-1.1867	0.094966731
125132	-1.1868	0.094990414
125131	-1.1869	0.095014097
125130	-1.187	0.095037781
125129	-1.1871	0.095061464
125128	-1.1872	0.095085147
125127	-1.1873	0.09510883
125126	-1.1874	0.095132514
125125	-1.1875	0.095156197
125124	-1.1876	0.09517988
125123	-1.1877	0.095203564
125122	-1.1878	0.095227247
125121	-1.1879	0.09525093
125120	-1.188	0.095274614
125119	-1.1881	0.095298297
125118	-1.1882	0.09532198
125117	-1.1883	0.095345664
125116	-1.1884	0.095369347
125115	-1.1885	0.09539303
125114	-1.1886	0.095416714
125113	-1.1887	0.095440397
125112	-1.1888	0.09546408
125111	-1.1889	0.095487764
125110	-1.189	0.095511447
125109	-1.1891	0.09553513
125108	-1.1892	0.095558814
125107	-1.1893	0.095582497
125106	-1.1894	0.09560618
125105	-1.1895	0.095629864
125104	-1.1896	0.095653547
125103	-1.1897	0.09567723
125102	-1.1898	0.095700913
125101	-1.1899	0.095724597
125100	-1.19	0.09574828
125099	-1.1901	0.095771963
125098	-1.1902	0.095795647
125097	-1.1903	0.09581933
125096	-1.1904	0.095843013
125095	-1.1905	0.095866697
125094	-1.1906	0.09589038
125093	-1.1907	0.095914063
125092	-1.1908	0.095937747
125091	-1.1909	0.09596143
125090	-1.191	0.095985113
125089	-1.1911	0.096008797
125088	-1.1912	0.09603248
125087	-1.1913	0.096056163
125086	-1.1914	0.096079847
125085	-1.1915	0.09610353
125084	-1.1916	0.096127213
125083	-1.1917	0.096150897
125082	-1.1918	0.09617458
125081	-1.1919	0.096198263
125080	-1.192	0.096221947
125079	-1.1921	0.09624563
125078	-1.1922	0.096269313
125077	-1.1923	0.096292997
125076	-1.1924	0.09631668
125075	-1.1925	0.096340363
125074	-1.1926	0.096364046
125073	-1.1927	0.09638773
125072	-1.1928	0.096411413
